batch_idx,t_mono,n_in_batch,n_active,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
343,13.2500,4,4,33333,4,101.002,133.710,4,19,0,2,2,0
344,13.2822,4,4,33333,4,99.406,133.101,3,19,0,1,2,0
345,13.3157,4,4,33333,4,99.798,132.321,3,19,0,1,2,0
346,13.3498,4,4,33333,4,100.925,133.578,3,19,0,1,2,0
347,13.3824,4,4,33333,4,99.490,131.877,4,20,1,1,2,0
348,13.4162,4,4,33333,4,99.750,133.511,3,20,1,1,1,0
349,13.4505,4,4,33333,4,101.557,134.214,4,20,1,1,2,0
350,13.4839,4,4,33333,4,101.095,133.725,3,20,1,1,1,0
351,13.5166,4,4,33333,4,100.547,133.583,4,20,1,1,2,0
352,13.5492,4,4,33333,4,100.167,132.482,4,20,1,1,2,0
353,13.5825,4,4,33333,4,100.093,132.262,4,20,1,1,2,0
354,13.6166,4,4,33333,4,101.161,133.749,4,20,1,1,2,0
355,13.6492,4,4,33333,4,98.985,132.825,3,20,1,1,1,0
356,13.6824,4,4,33333,4,98.723,132.575,4,20,1,1,2,0
357,13.7159,4,4,33333,4,100.220,132.828,4,20,1,1,2,0
358,13.7492,4,4,33333,4,99.210,132.699,4,20,1,1,2,0
359,13.7825,4,4,33333,4,99.261,132.700,4,20,1,1,2,0
360,13.8158,4,4,33333,4,99.030,133.086,4,20,1,1,2,0
361,13.8490,4,4,33333,4,98.831,132.676,4,20,1,1,2,0
362,13.8825,4,4,33333,4,99.128,132.725,5,20,1,2,2,0
363,13.9157,4,4,33333,4,99.337,132.703,4,20,1,2,1,0
364,13.9493,4,4,33333,4,99.267,133.221,5,20,1,2,2,0
365,13.9825,4,4,33333,4,99.174,132.932,5,20,1,2,2,0
366,14.0158,4,4,33333,4,99.250,132.793,4,20,1,1,2,0
367,14.0489,4,4,33333,4,98.605,132.718,5,20,1,2,2,0
368,14.0825,4,4,33333,4,99.469,132.590,5,20,1,2,2,0
