batch_idx,t_mono,n_in_batch,n_active,timeout_us,mux_batch,compute_ms,e2e_ms,total_dets,new_ids_cum,dets_cam0,dets_cam1,dets_cam2,dets_cam3
189,8.2403,4,4,33333,4,98.982,133.095,3,11,0,1,1,1
190,8.2736,4,4,33333,4,98.933,132.793,3,11,0,1,1,1
191,8.3069,4,4,33333,4,98.886,132.733,3,11,0,1,1,1
192,8.3402,4,4,33333,4,98.881,132.629,3,11,0,1,1,1
193,8.3734,4,4,33333,4,98.882,132.653,2,11,0,1,1,0
194,8.4069,4,4,33333,4,99.043,132.779,2,11,0,1,1,0
195,8.4401,4,4,33333,4,99.300,132.760,2,11,0,1,1,0
196,8.4735,4,4,33333,4,99.142,132.945,3,11,0,1,1,1
197,8.5067,4,4,33333,4,98.935,132.864,2,11,0,1,1,0
198,8.5403,4,4,33333,4,99.185,132.972,3,11,0,1,1,1
199,8.5736,4,4,33333,4,99.424,132.939,1,11,0,1,0,0
200,8.6069,4,4,33333,4,99.198,133.033,1,11,0,1,0,0
201,8.6926,4,4,33333,4,118.422,185.354,2,11,0,1,0,1
202,8.6956,4,4,33333,4,87.317,154.504,1,11,0,1,0,0
203,8.7079,4,4,33333,4,97.529,134.016,1,11,0,1,0,0
204,8.7892,4,4,33333,4,147.727,181.852,2,11,0,1,0,1
205,8.8021,4,4,33333,4,107.189,161.158,2,12,0,1,1,0
206,8.8066,4,4,33333,4,98.402,112.332,2,12,0,1,1,0
207,8.8402,4,4,33333,4,98.949,133.208,2,12,0,1,1,0
208,8.8736,4,4,33333,4,82.628,132.780,2,12,0,1,1,0
209,8.9069,4,4,33333,4,99.196,116.465,2,12,0,1,1,0
210,8.9401,4,4,33333,4,98.748,133.160,2,12,0,1,1,0
211,8.9736,4,4,33333,4,98.990,132.797,2,12,0,1,1,0
212,9.0068,4,4,33333,4,98.937,132.758,2,12,0,1,1,0
213,9.0401,4,4,33333,4,99.188,132.681,2,12,0,1,1,0
214,9.0734,4,4,33333,4,99.043,133.008,2,12,0,1,1,0
215,9.1067,4,4,33333,4,99.193,132.830,2,12,0,1,1,0
216,9.1401,4,4,33333,4,99.243,132.983,2,12,0,1,1,0
217,9.1737,4,4,33333,4,99.341,133.231,2,12,0,1,1,0
218,9.2070,4,4,33333,4,99.344,133.114,2,12,0,1,1,0
219,9.2410,4,4,33333,4,66.550,133.894,2,12,0,0,1,1
